id,text,date,source,clean,token_count
news_241,Semaglutide for Weight Loss: Is It Safe? - Stony Brook Medicine. Semaglutide for Weight Loss: Is It Safe? Stony Brook Medicine,2024-10-02,news,semaglutide weight loss safe stony brook medicine semaglutide weight loss safe stony brook medicine,14
news_242,‘Weight loss’ drug semaglutide linked to better heart health | UCL News - UCL - University College London. ‘Weight loss’ drug semaglutide linked to better heart health | UCL News - UCL University College London,2024-05-14,news,weight loss drug semaglutide linked better heart health ucl news ucl university college london weight loss drug semaglutide linked better heart health ucl news ucl university college london,28
news_243,Semaglutide Improves Taste Sensitivity in Women With Obesity - Medscape. Semaglutide Improves Taste Sensitivity in Women With Obesity Medscape,2024-06-02,news,semaglutide improves taste sensitivity woman obesity medscape semaglutide improves taste sensitivity woman obesity medscape,14
news_244,A Philly lab reveals how obesity drugs like Ozempic cause nausea - WHYY. A Philly lab reveals how obesity drugs like Ozempic cause nausea WHYY,2024-07-17,news,philly lab reveals obesity drug ozempic cause nausea whyy philly lab reveals obesity drug ozempic cause nausea whyy,18
news_245,Association between individualized metabolic surgery scores and weight-loss outcomes in patients treated with semaglutide - Mayo Clinic. Association between individualized metabolic surgery scores and weight-loss outcomes in patients treated with semaglutide Mayo Clinic,2024-06-26,news,association individualized metabolic surgery score weightloss outcome patient treated semaglutide mayo clinic association individualized metabolic surgery score weightloss outcome patient treated semaglutide mayo clinic,24
news_246,Study identifies weight-loss drug target in the brain: Newsroom - UT Southwestern. Study identifies weight-loss drug target in the brain: Newsroom UT Southwestern,2024-08-08,news,study identifies weightloss drug target brain newsroom southwestern study identifies weightloss drug target brain newsroom southwestern,16
news_247,Efficacy and safety of semaglutide in patients with heart failure with preserved ejection fraction and obesity - Wiley Online Library. Efficacy and safety of semaglutide in patients with heart failure with preserved ejection fraction and obesity Wiley Online Library,2024-05-20,news,efficacy safety semaglutide patient heart failure preserved ejection fraction obesity wiley online library efficacy safety semaglutide patient heart failure preserved ejection fraction obesity wiley online library,26
news_248,"Clinical trial to investigate causes of diabetes, obesity in individuals with spinal cord injury and potential mitigatory effects of semaglutide - UT Health San Antonio. Clinical trial to investigate causes of diabetes, obesity in individuals with spinal cord injury and potential mitigatory effects of semaglutide UT Health San Antonio",2024-09-04,news,clinical trial investigate cause diabetes obesity individual spinal cord injury potential mitigatory effect semaglutide health san antonio clinical trial investigate cause diabetes obesity individual spinal cord injury potential mitigatory effect semaglutide health san antonio,34
news_249,Novo rekindles heart failure hopes for semaglutide with new pooled analysis - Fierce Pharma. Novo rekindles heart failure hopes for semaglutide with new pooled analysis Fierce Pharma,2024-08-30,news,novo rekindles heart failure hope semaglutide new pooled analysis fierce pharma novo rekindles heart failure hope semaglutide new pooled analysis fierce pharma,22
news_250,"Weight loss with semaglutide reduces pain, improves function in knee osteoarthritis - Healio. Weight loss with semaglutide reduces pain, improves function in knee osteoarthritis Healio",2024-11-14,news,weight loss semaglutide reduces pain improves function knee osteoarthritis healio weight loss semaglutide reduces pain improves function knee osteoarthritis healio,20
news_251,"Semaglutide improves heart health and reduces weight in obese patients, but with side effects - News-Medical. Semaglutide improves heart health and reduces weight in obese patients, but with side effects News-Medical",2024-10-14,news,semaglutide improves heart health reduces weight obese patient side effect newsmedical semaglutide improves heart health reduces weight obese patient side effect newsmedical,22
news_252,Treating Cardiovascular Health with Anti-Obesity Medications and Addressing Health Equity - Northwestern University. Treating Cardiovascular Health with Anti-Obesity Medications and Addressing Health Equity Northwestern University,2024-03-12,news,treating cardiovascular health antiobesity medication addressing health equity northwestern university treating cardiovascular health antiobesity medication addressing health equity northwestern university,20
news_253,Weight Loss Drug Shows Benefits for Heart Failure - Northwestern University. Weight Loss Drug Shows Benefits for Heart Failure Northwestern University,2024-05-08,news,weight loss drug show benefit heart failure northwestern university weight loss drug show benefit heart failure northwestern university,18
news_254,"Healthy weight loss maintenance with exercise, GLP-1 receptor agonist, or both combined followed by one year without treatment: a post-treatment analysis of a randomised placebo-controlled trial - eClinicalMedicine - The Lancet. Healthy weight loss maintenance with exercise, GLP-1 receptor agonist, or both combined followed by one year without treatment: a post-treatment analysis of a randomised placebo-controlled trial - eClinicalMedicine The Lancet",2024-02-19,news,healthy weight loss maintenance exercise glp receptor agonist combined followed year without treatment posttreatment analysis randomised placebocontrolled trial eclinicalmedicine lancet healthy weight loss maintenance exercise glp receptor agonist combined followed year without treatment posttreatment analysis randomised placebocontrolled trial eclinicalmedicine lancet,40
news_255,"How rival weight-loss drugs fare at treating obesity, diabetes and more - Nature. How rival weight-loss drugs fare at treating obesity, diabetes and more Nature",2024-09-03,news,rival weightloss drug fare treating obesity diabetes nature rival weightloss drug fare treating obesity diabetes nature,16
news_256,Obesity-related T cell dysfunction impairs immunosurveillance and increases cancer risk - Nature. Obesity-related T cell dysfunction impairs immunosurveillance and increases cancer risk Nature,2024-04-02,news,obesityrelated cell dysfunction impairs immunosurveillance increase cancer risk nature obesityrelated cell dysfunction impairs immunosurveillance increase cancer risk nature,18
news_257,Semaglutide shows significant weight loss and health benefits in four-year obesity study - News-Medical. Semaglutide shows significant weight loss and health benefits in four-year obesity study News-Medical,2024-05-14,news,semaglutide show significant weight loss health benefit fouryear obesity study newsmedical semaglutide show significant weight loss health benefit fouryear obesity study newsmedical,22
news_258,Experimental obesity drug packs double punch to reduce weight - Nature. Experimental obesity drug packs double punch to reduce weight Nature,2024-05-15,news,experimental obesity drug pack double punch reduce weight nature experimental obesity drug pack double punch reduce weight nature,18
news_259,Can Different Pricing Models Address the Obesity Problem in America? - The American Journal of Managed Care® (AJMC®). Can Different Pricing Models Address the Obesity Problem in America? The American Journal of Managed Care® (AJMC®),2024-03-06,news,different pricing model address obesity problem america american journal managed care ajmc different pricing model address obesity problem america american journal managed care ajmc,24
news_260,Wegovy likely not cost-effective in the SELECT trial population - Healio. Wegovy likely not cost-effective in the SELECT trial population Healio,2024-08-29,news,wegovy likely costeffective select trial population healio wegovy likely costeffective select trial population healio,14
news_261,What is the future of GLP-1 trends and its impact on business models - PwC. What is the future of GLP-1 trends and its impact on business models PwC,2024-10-26,news,future glp trend impact business model pwc future glp trend impact business model pwc,14
news_262,GLP-1 weight-loss drug use among youth spark long-term safety concerns - UCI Health. GLP-1 weight-loss drug use among youth spark long-term safety concerns UCI Health,2024-09-20,news,glp weightloss drug use among youth spark longterm safety concern uci health glp weightloss drug use among youth spark longterm safety concern uci health,24
news_263,Professor Receives Grant to Study Effectiveness of GLP-1 Weight-Loss Drugs - Boston University. Professor Receives Grant to Study Effectiveness of GLP-1 Weight-Loss Drugs Boston University,2024-05-17,news,professor receives grant study effectiveness glp weightloss drug boston university professor receives grant study effectiveness glp weightloss drug boston university,20
news_264,Tufts Experts Weigh in on New Generation of Weight Loss Medications - Tufts Now. Tufts Experts Weigh in on New Generation of Weight Loss Medications Tufts Now,2024-07-08,news,tuft expert weigh new generation weight loss medication tuft tuft expert weigh new generation weight loss medication tuft,18
